read_id	speed	exp	mutant	HU
dd905a9c-8236-4fa9-a979-e7782cc731d0	1200	BT2_25HU_refS288Cr	WT	25
dd905a9c-8236-4fa9-a979-e7782cc731d0	750	BT2_25HU_refS288Cr	WT	25
9772c5ac-1aea-4393-adb0-708581bb9e42	750	BT2_25HU_refS288Cr	WT	25
43604734-8c67-49c3-85d3-d99bfc6cd31e	1050	BT2_25HU_refS288Cr	WT	25
26aa3884-7c4f-450d-9d10-c19bbf48ba5c	1550	BT2_25HU_refS288Cr	WT	25
32ad00f9-6aea-4da7-8bcf-4f37642a2581	1100	BT2_25HU_refS288Cr	WT	25
3003b9af-cfdb-4337-85d3-cc4470c190cc	1250	BT2_25HU_refS288Cr	WT	25
1fb1104c-df66-47ce-9500-b08b132bfada	900	BT2_25HU_refS288Cr	WT	25
ae0a0b26-6552-4c96-9de6-27b2f646e6bf	850	BT2_25HU_refS288Cr	WT	25
e0607884-7490-411a-ab36-f5d533ce0271	1200	BT2_25HU_refS288Cr	WT	25
7b19d765-fa35-4260-95b1-5d67b1c81eb2	1400	BT2_25HU_refS288Cr	WT	25
b6be70c7-d81d-41f0-ae43-e29a214350f6	1600	BT2_25HU_refS288Cr	WT	25
82077b83-7ce1-4556-9fb8-bfa13391a23c	2400	BT2_25HU_refS288Cr	WT	25
74823441-4c67-43f5-a4d7-e739b686e882	1500	BT2_25HU_refS288Cr	WT	25
74823441-4c67-43f5-a4d7-e739b686e882	1400	BT2_25HU_refS288Cr	WT	25
44bd85d8-57e1-471f-b228-383640788549	950	BT2_25HU_refS288Cr	WT	25
44bd85d8-57e1-471f-b228-383640788549	1500	BT2_25HU_refS288Cr	WT	25
8e11673e-97dd-46c8-aa22-a74aac45ffdb	1050	BT2_25HU_refS288Cr	WT	25
2ba02e02-0c54-4b83-a37b-a070126c5dbc	700	BT2_25HU_refS288Cr	WT	25
795783af-945d-482b-9dfd-39ff2c136b54	850	BT2_25HU_refS288Cr	WT	25
795783af-945d-482b-9dfd-39ff2c136b54	700	BT2_25HU_refS288Cr	WT	25
b0d2341f-9ab6-4bf5-b48f-59a4a744eaf8	1100	BT2_25HU_refS288Cr	WT	25
23e7fd92-441b-4012-b9f4-0087845bf35e	550	BT2_25HU_refS288Cr	WT	25
75ce2669-4dcd-4d7c-9d93-5a6c59275344	1300	BT2_25HU_refS288Cr	WT	25
936ec94e-d6aa-429b-9557-00f305fd5408	1100	BT2_25HU_refS288Cr	WT	25
adce218b-bd21-4c47-bbc2-c61ebb119701	1200	BT2_25HU_refS288Cr	WT	25
1b645609-61c5-4136-aac4-5b0ea0a7975f	850	BT2_25HU_refS288Cr	WT	25
a56c4db4-d3c4-476b-a0c3-3a783045eef6	1250	BT2_25HU_refS288Cr	WT	25
1a73fab0-a246-4fe6-929d-a63bae81ad97	1000	BT2_25HU_refS288Cr	WT	25
2fbec3a6-098f-4cea-aaa9-17fef9573424	1250	BT2_25HU_refS288Cr	WT	25
c00763bf-c992-401c-a9b2-c48f4909154d	800	BT2_25HU_refS288Cr	WT	25
c00763bf-c992-401c-a9b2-c48f4909154d	1350	BT2_25HU_refS288Cr	WT	25
2a4495b5-c509-4a27-a788-090796c67aae	1150	BT2_25HU_refS288Cr	WT	25
35361b06-ba95-447b-ac3e-17d053535e04	1200	BT2_25HU_refS288Cr	WT	25
35361b06-ba95-447b-ac3e-17d053535e04	850	BT2_25HU_refS288Cr	WT	25
6412a6fe-2f68-4c39-9f1e-9c352fdac670	1650	BT2_25HU_refS288Cr	WT	25
80765e6a-03e6-4a73-af80-df09f2d302f5	1200	BT2_25HU_refS288Cr	WT	25
80765e6a-03e6-4a73-af80-df09f2d302f5	900	BT2_25HU_refS288Cr	WT	25
47efcf2b-d5c8-4f0f-b859-6b55b670a867	1600	BT2_25HU_refS288Cr	WT	25
7959747a-6a50-4c58-88c7-1b4cd1436336	2050	BT2_25HU_refS288Cr	WT	25
50f53838-a75c-4bb4-97ad-d70e0138c951	1050	BT2_25HU_refS288Cr	WT	25
c01b6dfb-54de-4b37-ad87-f7261a0c651c	850	BT2_25HU_refS288Cr	WT	25
7c5778eb-54ef-4ab2-9787-32fa09d483bf	1500	BT2_25HU_refS288Cr	WT	25
7c5778eb-54ef-4ab2-9787-32fa09d483bf	1200	BT2_25HU_refS288Cr	WT	25
c3970536-13d3-4fde-8a1c-d5ba8a4dedb3	1100	BT2_25HU_refS288Cr	WT	25
