read_id	speed	exp	mutant	HU
06d7f848-422d-4f77-9a03-e7cc9b9f40d7	1150	BT16_25MMHU	WT	25
d23f1b05-577a-49fa-9038-d1bbe90e7e57	700	BT16_25MMHU	WT	25
d6e1b8fb-b0fb-4c12-a01b-30c2df1c0b52	1700	BT16_25MMHU	WT	25
a8dfdd0d-7333-4f19-9f0c-5958074ab58f	850	BT16_25MMHU	WT	25
d6b47c95-8141-44a2-a19a-4cb34f4a91e6	1600	BT16_25MMHU	WT	25
91dcc110-7f80-4c41-a0e3-d80c79181de4	2050	BT16_25MMHU	WT	25
84d23d10-7be2-4151-8274-73aefa3d20d3	1300	BT16_25MMHU	WT	25
9bd8f530-bd39-4e0c-9ab7-22b7d324b797	1900	BT16_25MMHU	WT	25
a392d444-002a-4234-8b6f-5c2ff85a2e3b	1600	BT16_25MMHU	WT	25
a392d444-002a-4234-8b6f-5c2ff85a2e3b	900	BT16_25MMHU	WT	25
184591a0-9faa-4851-ab4d-82f0f22250ed	950	BT16_25MMHU	WT	25
606d9de4-774e-4b23-aad2-e67b374f8dda	1450	BT16_25MMHU	WT	25
fc0681ed-d66f-41f1-896c-5d739d9215e8	1350	BT16_25MMHU	WT	25
ae839ac2-ff1c-4fbd-aeeb-85b0354f122b	750	BT16_25MMHU	WT	25
ae839ac2-ff1c-4fbd-aeeb-85b0354f122b	950	BT16_25MMHU	WT	25
30c49766-9396-46f2-aa73-c426f49d60b3	750	BT16_25MMHU	WT	25
bb914ac7-31b3-4d50-aece-0438fcf87135	1450	BT16_25MMHU	WT	25
70e9cc34-8dea-46cb-8705-0031bf7e7a82	1300	BT16_25MMHU	WT	25
70e9cc34-8dea-46cb-8705-0031bf7e7a82	1850	BT16_25MMHU	WT	25
0fe26c8c-0f2d-4311-9c42-e6cb293b1845	850	BT16_25MMHU	WT	25
904ddab6-ced8-4df3-88a1-e9fc53fd1063	650	BT16_25MMHU	WT	25
904ddab6-ced8-4df3-88a1-e9fc53fd1063	800	BT16_25MMHU	WT	25
050415af-9129-4bbb-87bc-305e00ec022e	1350	BT16_25MMHU	WT	25
d1a08109-5ad7-4499-aa1e-675061814d28	1100	BT16_25MMHU	WT	25
d1a08109-5ad7-4499-aa1e-675061814d28	1300	BT16_25MMHU	WT	25
c8e35a5b-5cdb-4351-acab-fbc910b8c064	2050	BT16_25MMHU	WT	25
17bbec35-7da0-4006-a98f-97533a6abc60	1100	BT16_25MMHU	WT	25
effb10d0-e322-4f1a-a501-5805a7a4aec5	1600	BT16_25MMHU	WT	25
1ef0e28a-0af2-4088-8374-270c5c6aa488	1300	BT16_25MMHU	WT	25
7c9f3325-9316-4b86-8793-04aecb362c92	1400	BT16_25MMHU	WT	25
96db1b0b-d908-43b3-9c8d-5e2d61e7acc4	900	BT16_25MMHU	WT	25
f1703ed7-bbfc-48bb-80bd-49507e61dbba	1900	BT16_25MMHU	WT	25
0b7618bf-30ad-4bb9-9c23-d40ca2048c80	850	BT16_25MMHU	WT	25
69d94bb1-a0bc-494f-8fb0-d6ba421796e8	1650	BT16_25MMHU	WT	25
ce736e02-4e9f-439e-81f3-be74c79573ab	1750	BT16_25MMHU	WT	25
ce736e02-4e9f-439e-81f3-be74c79573ab	850	BT16_25MMHU	WT	25
9d1a2010-c7ca-44b7-89d0-f0f518d0d4ad	800	BT16_25MMHU	WT	25
443b36df-ef72-4f7a-89e7-81a006bde724	1750	BT16_25MMHU	WT	25
8f4056ef-6a7e-4f62-afe3-c174c9604c38	1300	BT16_25MMHU	WT	25
6296d7f2-03ed-41e8-a9bf-a186285352d5	1950	BT16_25MMHU	WT	25
399bc8cb-b8da-4f01-b83f-489aa88f7696	1200	BT16_25MMHU	WT	25
fd89bd6e-d099-40ab-9818-7a0fbdba8973	1400	BT16_25MMHU	WT	25
c1b6f491-ea8b-4730-bd8b-300d5e70deb5	1050	BT16_25MMHU	WT	25
51043448-3fc7-4b5a-ba8a-f31462543ca0	1050	BT16_25MMHU	WT	25
072ad338-3b4f-4d69-afb6-1b920a84b290	850	BT16_25MMHU	WT	25
6a8d834b-0f84-46bd-82a5-d0100f70c8a3	1600	BT16_25MMHU	WT	25
08d84816-4579-49b4-ad8c-2bcc7982e82c	1150	BT16_25MMHU	WT	25
17619d93-65cf-4a9c-9c83-bdcb43173de6	2150	BT16_25MMHU	WT	25
