read_id	speed	exp	mutant	HU
508749d2-de16-4550-8ab4-95f37fff018c	2300	BT13_BT1	WT	0
508749d2-de16-4550-8ab4-95f37fff018c	2500	BT13_BT1	WT	0
5b46bb74-da63-409a-8177-e3041211e089	1700	BT13_BT1	WT	0
135e2d89-b256-467d-9aaf-007fc9c5d473	2450	BT13_BT1	WT	0
1de43844-2d7e-480f-9514-fc7ebf221a8f	1950	BT13_BT1	WT	0
5d51ee74-d300-4531-b68d-c5a137a2ce06	2150	BT13_BT1	WT	0
a9ed677c-4085-4891-9eff-f76911e08fdc	2550	BT13_BT1	WT	0
cdb9c370-e535-43c7-b869-89f75452f246	2650	BT13_BT1	WT	0
1a8ca56d-2c47-42fb-ae8f-c3399c189fcd	2300	BT13_BT1	WT	0
a31b0f6e-fc6b-4da0-80d4-6d1689596a0f	2750	BT13_BT1	WT	0
9702bfc0-c12a-487a-8483-cbf3aa94b132	2600	BT13_BT1	WT	0
a329d325-e69e-46ef-b0ce-1029e1083dbc	2300	BT13_BT1	WT	0
d0c0ba46-a335-4737-983c-26f3eac56137	1950	BT13_BT1	WT	0
d0c0ba46-a335-4737-983c-26f3eac56137	1450	BT13_BT1	WT	0
72c344cd-473b-4f5d-b645-6a8638e2c685	2150	BT13_BT1	WT	0
20c636a2-05e0-4701-a1b4-da8492f2197d	1250	BT13_BT1	WT	0
bd100a6e-372f-4336-9671-c02c2152900d	2200	BT13_BT1	WT	0
bd100a6e-372f-4336-9671-c02c2152900d	2950	BT13_BT1	WT	0
2e86291f-c393-43e2-927a-2270762fd584	1550	BT13_BT1	WT	0
a354a53d-8988-4eba-9567-2f96a49bd2c7	2750	BT13_BT1	WT	0
3af4ec7a-565c-462f-8f6c-b1cda269f416	2700	BT13_BT1	WT	0
99098777-0cba-42a9-b7f9-9812391bfd94	2400	BT13_BT1	WT	0
e18f4b7e-357f-4fbf-8d20-53f0f851ff77	2300	BT13_BT1	WT	0
1f2b5e5b-613b-4da1-9f80-1a1f08feac26	2600	BT13_BT1	WT	0
6efa6984-c60c-418d-9ca4-dea4b53c6f4b	2550	BT13_BT1	WT	0
deb11f2f-067a-4b54-9a57-b0d8fd7befd3	1900	BT13_BT1	WT	0
e912198a-b1c1-4c58-bd34-f86fc9b1df74	1900	BT13_BT1	WT	0
52cc8446-4f05-4168-89ff-92b8858b3f9a	1750	BT13_BT1	WT	0
6f885280-2cd5-47fc-a840-94261204c904	2600	BT13_BT1	WT	0
38836335-7ec8-427c-b022-37bae5948c98	2200	BT13_BT1	WT	0
