read_id	speed	exp	mutant	HU
ae05ccb0-853d-46f7-adbe-3e8c1577221b	2250	BT14_BT1	WT	0
ae05ccb0-853d-46f7-adbe-3e8c1577221b	1700	BT14_BT1	WT	0
ae05ccb0-853d-46f7-adbe-3e8c1577221b	2750	BT14_BT1	WT	0
ffd1abf3-327b-48de-ad96-b6f9a27c4142	1600	BT14_BT1	WT	0
bfb72359-b719-4e9b-9cc7-5f5e8e80d94d	2750	BT14_BT1	WT	0
bfb72359-b719-4e9b-9cc7-5f5e8e80d94d	1500	BT14_BT1	WT	0
65923e37-8cdf-4ed8-b68c-7a701a7c1362	2750	BT14_BT1	WT	0
70264e9c-57fb-4f2d-8aca-1780eb966f50	1300	BT14_BT1	WT	0
83023ac0-65af-4b1b-8939-68919652e76b	2200	BT14_BT1	WT	0
34b6ecd0-cd5d-4126-834d-fdade0e47a14	1650	BT14_BT1	WT	0
40ae6dea-bf22-4a3a-b38a-90d4813fdf94	2650	BT14_BT1	WT	0
b6216e3e-88ea-4f20-b1f2-f471ce822ec7	2000	BT14_BT1	WT	0
d44305f1-8b7f-402e-ac8d-c2b8a586a1e3	1950	BT14_BT1	WT	0
785accc5-bd7e-4693-917a-9d6cf42d87be	3100	BT14_BT1	WT	0
30078f94-1523-4f51-b797-1a59838b645c	2350	BT14_BT1	WT	0
6c23f87a-3131-4f08-b4ee-4c5185688d97	1900	BT14_BT1	WT	0
3365e566-8634-4782-9afa-45fda1da1058	3000	BT14_BT1	WT	0
3365e566-8634-4782-9afa-45fda1da1058	2100	BT14_BT1	WT	0
6bff69bf-82af-4afd-b6de-d39cf31d2a50	2100	BT14_BT1	WT	0
6bff69bf-82af-4afd-b6de-d39cf31d2a50	2050	BT14_BT1	WT	0
97f1bea5-95e8-481f-aa5e-f0708c240134	2400	BT14_BT1	WT	0
97f1bea5-95e8-481f-aa5e-f0708c240134	2400	BT14_BT1	WT	0
0cbba599-ad9c-45b4-a803-a05a95dad398	2200	BT14_BT1	WT	0
0cbba599-ad9c-45b4-a803-a05a95dad398	2800	BT14_BT1	WT	0
b881e671-d345-48fb-8206-ed5cd71c9a2d	2300	BT14_BT1	WT	0
b881e671-d345-48fb-8206-ed5cd71c9a2d	1650	BT14_BT1	WT	0
123acf4b-3f5e-4dbb-a9c7-1c6ef5eccf25	2600	BT14_BT1	WT	0
df8f1fac-b193-4956-bf96-ffff6b5a7051	2750	BT14_BT1	WT	0
6e282e21-951a-458f-9356-5a8804fb616c	2250	BT14_BT1	WT	0
65a6b72b-d954-4e5e-91f7-3527f346cbd1	1800	BT14_BT1	WT	0
897582b0-f082-4767-ae19-db18a4b25732	2100	BT14_BT1	WT	0
a58caa8d-8265-48ce-9f20-d3a1be374226	2050	BT14_BT1	WT	0
026e0d99-c67c-42b1-a387-40469796359b	2050	BT14_BT1	WT	0
1c2601c5-8ea6-47b3-a7a4-593789055ace	2550	BT14_BT1	WT	0
9c0643c4-aadf-4a71-9675-e5a1f4de0780	2300	BT14_BT1	WT	0
9d637d6c-b5e8-483d-8884-dfb0942b75d3	2600	BT14_BT1	WT	0
e75f41ab-13d8-4a79-9273-5a21b469962c	2950	BT14_BT1	WT	0
69259246-b863-4a66-98cb-4e9f016c239a	1900	BT14_BT1	WT	0
48275c6e-defd-4064-b0a8-e1fe836b38d8	2500	BT14_BT1	WT	0
48275c6e-defd-4064-b0a8-e1fe836b38d8	3000	BT14_BT1	WT	0
70946776-78cb-4300-958d-f66dc25ef365	3600	BT14_BT1	WT	0
839d478f-abb6-4f57-8f1e-ece4b9c2b705	2100	BT14_BT1	WT	0
7b2945b9-b6a9-41a1-850b-719992a91219	2550	BT14_BT1	WT	0
7b2945b9-b6a9-41a1-850b-719992a91219	1600	BT14_BT1	WT	0
f56c56f6-eea7-4c1f-ad7f-e5ad1280edad	2600	BT14_BT1	WT	0
d1167f37-d34f-4dac-96d0-74b0678fa343	2400	BT14_BT1	WT	0
9aff0f1e-fa28-4b7b-b627-0026f66f1d56	1600	BT14_BT1	WT	0
211ca6f6-4ca7-443b-9e36-a712e8bb1eee	2650	BT14_BT1	WT	0
920c2e58-c10f-4213-9655-11d61bfae601	1650	BT14_BT1	WT	0
bda5e53b-93c4-46e4-aa9e-8b628d144006	1850	BT14_BT1	WT	0
5e0691d8-a13e-40ff-a6e6-b998d95c41b0	2750	BT14_BT1	WT	0
30acdaf1-2647-4748-819e-66041c9cf455	6000	BT14_BT1	WT	0
30acdaf1-2647-4748-819e-66041c9cf455	2700	BT14_BT1	WT	0
8238c135-b3a1-4e70-aea6-f581a19a57b6	2000	BT14_BT1	WT	0
57940fc2-259b-4d84-b073-c78c3eb91162	2350	BT14_BT1	WT	0
57940fc2-259b-4d84-b073-c78c3eb91162	2350	BT14_BT1	WT	0
83b99e03-1eea-4b87-97d6-e77ca7276c0c	1900	BT14_BT1	WT	0
08acb5be-082e-4b37-b27c-b13aa096998f	1650	BT14_BT1	WT	0
a2274ea6-a555-4706-9ebc-4d218b19eea0	2550	BT14_BT1	WT	0
d3c450b2-3665-409f-a9d2-3606518d53dd	2850	BT14_BT1	WT	0
d3c450b2-3665-409f-a9d2-3606518d53dd	1900	BT14_BT1	WT	0
786d2ab5-8a2f-4167-8078-0a22f3d3fe18	3000	BT14_BT1	WT	0
1a5d863b-ec58-4e24-84f6-f119c893eedc	2700	BT14_BT1	WT	0
9332b5e1-b8ee-4fd4-93c4-9c5868d0718e	2100	BT14_BT1	WT	0
9c8ce090-a892-48bb-9820-df9ea5f283bd	2500	BT14_BT1	WT	0
ac9242be-de16-4603-ae8f-d6bc0341f051	2350	BT14_BT1	WT	0
a4d97fa3-b192-4b64-a168-bf317cb52a15	2800	BT14_BT1	WT	0
614dedd8-ff60-49ee-8e6c-acb11f693d79	2300	BT14_BT1	WT	0
614dedd8-ff60-49ee-8e6c-acb11f693d79	2000	BT14_BT1	WT	0
186c931b-4781-4818-983c-aefdceb1898b	2550	BT14_BT1	WT	0
267f0c47-9917-4c77-8bbe-d838fd499325	3000	BT14_BT1	WT	0
267f0c47-9917-4c77-8bbe-d838fd499325	2300	BT14_BT1	WT	0
69820963-e124-4dd0-a56b-4711d87b3f31	2650	BT14_BT1	WT	0
644acd32-ae18-40d8-a819-252fd7400f4d	2850	BT14_BT1	WT	0
644acd32-ae18-40d8-a819-252fd7400f4d	2200	BT14_BT1	WT	0
135603d7-3d8d-478f-b28b-911d0400e68e	2800	BT14_BT1	WT	0
135603d7-3d8d-478f-b28b-911d0400e68e	2300	BT14_BT1	WT	0
bc8ca17a-13f7-4700-9ff8-2bf23f268554	3000	BT14_BT1	WT	0
a2dc6469-6e9e-4ff6-954c-4bacb168198b	2800	BT14_BT1	WT	0
a2dc6469-6e9e-4ff6-954c-4bacb168198b	1800	BT14_BT1	WT	0
e3e58ca5-5788-4dea-8a0b-0b46c03d615e	2700	BT14_BT1	WT	0
e3e58ca5-5788-4dea-8a0b-0b46c03d615e	2500	BT14_BT1	WT	0
5fb71302-006b-4b55-a101-e0ea77735e94	2400	BT14_BT1	WT	0
e636121c-0c1f-4db1-a056-93a882f7c38f	2150	BT14_BT1	WT	0
08a2fe99-5a12-4391-bccf-70a8502619a6	2050	BT14_BT1	WT	0
357383ff-5535-4732-afcc-6f4c8ba53588	1800	BT14_BT1	WT	0
2ac4a654-f6b2-4936-826e-47735bfcb915	1400	BT14_BT1	WT	0
2ac4a654-f6b2-4936-826e-47735bfcb915	1100	BT14_BT1	WT	0
2719e215-d1f0-47c5-b964-4c7cad99c349	2700	BT14_BT1	WT	0
