read_id	speed	exp	mutant	HU
3cbceb3a-c40f-4317-aa08-dab60a265e3d	2750	BT2_0HU_refS288Cr	WT	0
3cbceb3a-c40f-4317-aa08-dab60a265e3d	2300	BT2_0HU_refS288Cr	WT	0
3cbceb3a-c40f-4317-aa08-dab60a265e3d	2050	BT2_0HU_refS288Cr	WT	0
fcb1adc8-6556-482e-8a3a-c7e577ff4ae1	2650	BT2_0HU_refS288Cr	WT	0
70dc0b5e-fd1d-4437-99fd-7e2591d04645	2300	BT2_0HU_refS288Cr	WT	0
70dc0b5e-fd1d-4437-99fd-7e2591d04645	2650	BT2_0HU_refS288Cr	WT	0
70dc0b5e-fd1d-4437-99fd-7e2591d04645	1850	BT2_0HU_refS288Cr	WT	0
77a8a650-4839-4a52-8fa3-a6ce72ac818e	2400	BT2_0HU_refS288Cr	WT	0
0ad5b807-9b2a-4bc2-b251-a40c804379d1	2100	BT2_0HU_refS288Cr	WT	0
0ad5b807-9b2a-4bc2-b251-a40c804379d1	2050	BT2_0HU_refS288Cr	WT	0
26dda2e8-2f17-4b3a-92c2-c3f4f178d271	2850	BT2_0HU_refS288Cr	WT	0
26dda2e8-2f17-4b3a-92c2-c3f4f178d271	2400	BT2_0HU_refS288Cr	WT	0
6a653a9c-59be-4971-a08a-e256d99b0704	2200	BT2_0HU_refS288Cr	WT	0
820f539b-70e5-4651-ba49-dfff70deb311	3750	BT2_0HU_refS288Cr	WT	0
98635bcb-e389-4371-90e2-dc0fcc4a30e1	1400	BT2_0HU_refS288Cr	WT	0
bcdf4923-f637-40d8-a5cd-812cfdf94136	2200	BT2_0HU_refS288Cr	WT	0
2627c371-6ed3-42ee-9a5e-079c363545c0	1600	BT2_0HU_refS288Cr	WT	0
ebbfcde4-fc89-4f93-b9e0-e55a864158c2	2600	BT2_0HU_refS288Cr	WT	0
170dccce-d1c2-430a-870d-5196cf734a0b	2350	BT2_0HU_refS288Cr	WT	0
0c3c8116-df86-4005-b6b2-5154304163bc	1850	BT2_0HU_refS288Cr	WT	0
3afa7942-f544-4010-b540-ed437212f8a3	2450	BT2_0HU_refS288Cr	WT	0
4c9b1692-d2f6-4885-9a88-9c01027b5ebd	1050	BT2_0HU_refS288Cr	WT	0
d2946b9f-2610-4c2f-83e1-1399a3dc49e1	4400	BT2_0HU_refS288Cr	WT	0
802c1cc9-ad70-441c-8628-2493751d11ee	2300	BT2_0HU_refS288Cr	WT	0
4979c46e-300f-4500-aab4-a8ac43d37a2d	2450	BT2_0HU_refS288Cr	WT	0
b52de0b7-a859-4964-8e56-574241a5610c	1950	BT2_0HU_refS288Cr	WT	0
b52de0b7-a859-4964-8e56-574241a5610c	1150	BT2_0HU_refS288Cr	WT	0
44e3f7bb-09da-4c00-ae5e-9aaa134f729d	1600	BT2_0HU_refS288Cr	WT	0
5b1b6674-b75b-4a7b-9180-bed8f0dd6b24	1900	BT2_0HU_refS288Cr	WT	0
c82cbdd8-b80b-419a-8668-604b94333191	1550	BT2_0HU_refS288Cr	WT	0
4a27f940-c268-4772-b109-9e912b1cfa09	2600	BT2_0HU_refS288Cr	WT	0
07d80beb-4ba9-459d-a830-4dcc88dc98aa	1800	BT2_0HU_refS288Cr	WT	0
7d52fe50-d423-497a-9359-3eaad65696b0	1150	BT2_0HU_refS288Cr	WT	0
cf0fa059-5bf3-4bb0-b2f1-1403a0336b03	1450	BT2_0HU_refS288Cr	WT	0
72fd7b51-c22f-450a-9e67-ccebdac39458	3250	BT2_0HU_refS288Cr	WT	0
a52e6e0d-a853-4b44-801f-c091bdac79a2	2850	BT2_0HU_refS288Cr	WT	0
a52e6e0d-a853-4b44-801f-c091bdac79a2	3300	BT2_0HU_refS288Cr	WT	0
794f318c-d3ab-426d-9f37-5596de44636c	1800	BT2_0HU_refS288Cr	WT	0
794f318c-d3ab-426d-9f37-5596de44636c	1050	BT2_0HU_refS288Cr	WT	0
3f59a88c-3d1e-4ef6-97c9-f72c834bee4e	2700	BT2_0HU_refS288Cr	WT	0
3f59a88c-3d1e-4ef6-97c9-f72c834bee4e	2400	BT2_0HU_refS288Cr	WT	0
e3f404a2-ebd4-4915-a8e2-04bb4bb62bdf	2350	BT2_0HU_refS288Cr	WT	0
44398e40-69cb-49e1-a603-d9a32f98830c	3600	BT2_0HU_refS288Cr	WT	0
44398e40-69cb-49e1-a603-d9a32f98830c	2600	BT2_0HU_refS288Cr	WT	0
ec51a6ff-4b6e-4395-a5a6-156a004bc093	3100	BT2_0HU_refS288Cr	WT	0
ec51a6ff-4b6e-4395-a5a6-156a004bc093	1950	BT2_0HU_refS288Cr	WT	0
d1b9908f-aaa6-4fc8-be08-9ba9f0b06a10	2800	BT2_0HU_refS288Cr	WT	0
d1b9908f-aaa6-4fc8-be08-9ba9f0b06a10	2550	BT2_0HU_refS288Cr	WT	0
7eca7cb5-d8e2-47e6-87d8-365d2ea6102e	2900	BT2_0HU_refS288Cr	WT	0
9c8965d0-80d7-42c6-a5b5-fff968ccbbb7	2350	BT2_0HU_refS288Cr	WT	0
148167c7-c88b-4c38-ab8c-089cd4e803bb	3450	BT2_0HU_refS288Cr	WT	0
076488fa-3905-4cb1-9a78-af8fb1051454	3150	BT2_0HU_refS288Cr	WT	0
a1ae8058-6930-4fac-af68-f124902fa44c	1900	BT2_0HU_refS288Cr	WT	0
bfdeb2d4-8726-4a7c-a5ee-c9b20f3b1914	2450	BT2_0HU_refS288Cr	WT	0
0aa6171b-d2cf-4a13-8d74-f1a1d6f2a93b	2300	BT2_0HU_refS288Cr	WT	0
d022b117-8da5-4544-ba3f-5d7e77e43336	2650	BT2_0HU_refS288Cr	WT	0
2f078b64-7849-4d0b-83f1-bf3e6c9697fd	2550	BT2_0HU_refS288Cr	WT	0
a767933a-1f8b-4ffa-983e-5b01bbe20b18	2600	BT2_0HU_refS288Cr	WT	0
a767933a-1f8b-4ffa-983e-5b01bbe20b18	2700	BT2_0HU_refS288Cr	WT	0
16130a65-198b-4892-854b-c62c650e2d81	2200	BT2_0HU_refS288Cr	WT	0
16130a65-198b-4892-854b-c62c650e2d81	2600	BT2_0HU_refS288Cr	WT	0
