read_id	speed	exp	mutant	HU
dece389b-5ed5-4f3c-a486-e8b545648bbb	750	BT2_100HU_refS288Cr	WT	100
9d6dc1b3-7776-4575-a9a5-c69eef7bce81	950	BT2_100HU_refS288Cr	WT	100
c0f9e2f3-ff74-46cf-ac88-1d1e7ae74785	750	BT2_100HU_refS288Cr	WT	100
c0f9e2f3-ff74-46cf-ac88-1d1e7ae74785	650	BT2_100HU_refS288Cr	WT	100
02120deb-9e77-4990-866c-5f6266d98b14	700	BT2_100HU_refS288Cr	WT	100
8121b7c6-1f20-4a40-bfa0-f0094461e05e	750	BT2_100HU_refS288Cr	WT	100
88261f73-18a4-4764-932b-8d28d13ee1b1	850	BT2_100HU_refS288Cr	WT	100
02bffeef-400e-46fd-83fd-a97ca661be69	950	BT2_100HU_refS288Cr	WT	100
6848e379-7c2a-4fb5-8db7-4fd17a3e5bd0	800	BT2_100HU_refS288Cr	WT	100
01ee4fa9-1f1a-4432-9601-9b8b41567361	750	BT2_100HU_refS288Cr	WT	100
b8b3924d-2c2b-4efa-86ae-a35448522606	650	BT2_100HU_refS288Cr	WT	100
4014dcb9-bfa4-453b-86d0-9f127f6f587b	900	BT2_100HU_refS288Cr	WT	100
f716a1cb-f5e2-4653-9f56-c911c1b77e2d	700	BT2_100HU_refS288Cr	WT	100
f5f4a89d-e628-4670-9837-5000e83877e6	1000	BT2_100HU_refS288Cr	WT	100
f5f4a89d-e628-4670-9837-5000e83877e6	850	BT2_100HU_refS288Cr	WT	100
89084366-86cf-4eb2-9619-f9ef12af06a3	600	BT2_100HU_refS288Cr	WT	100
4cf79e84-cc65-40ed-9192-0ce82af1e006	650	BT2_100HU_refS288Cr	WT	100
a257df6f-bb97-47fd-80ee-09c6f443ee5a	1150	BT2_100HU_refS288Cr	WT	100
3b9acdde-1c0c-49d7-a5b0-c40df8b4637c	700	BT2_100HU_refS288Cr	WT	100
f19b5b5d-f2bc-4c48-b4a7-6853f7814b18	750	BT2_100HU_refS288Cr	WT	100
37677084-d141-4df4-af30-ddf6e24635c8	750	BT2_100HU_refS288Cr	WT	100
9ed70ed2-aabe-454a-af2f-963c47ccc9c1	1000	BT2_100HU_refS288Cr	WT	100
9ed70ed2-aabe-454a-af2f-963c47ccc9c1	850	BT2_100HU_refS288Cr	WT	100
0ffe7f71-3300-4462-8122-e486e6299bf2	750	BT2_100HU_refS288Cr	WT	100
f4cd57ba-9fb7-42eb-82b9-a1e65fc36d01	800	BT2_100HU_refS288Cr	WT	100
f4cd57ba-9fb7-42eb-82b9-a1e65fc36d01	800	BT2_100HU_refS288Cr	WT	100
472594b4-9048-41e6-9d69-a18183887fa7	750	BT2_100HU_refS288Cr	WT	100
67ea97d6-74b6-4fbe-a299-c0bdec6dc1db	850	BT2_100HU_refS288Cr	WT	100
8135b269-e505-480e-afb5-de574e7e4e82	850	BT2_100HU_refS288Cr	WT	100
81117a03-c1ed-4515-b0c4-c28c6638b695	650	BT2_100HU_refS288Cr	WT	100
0ffc283e-b078-4326-a5f9-457671b3e895	1150	BT2_100HU_refS288Cr	WT	100
344ef4f3-8781-4bd4-9ae1-6e19dcf6986a	700	BT2_100HU_refS288Cr	WT	100
c9f47050-8269-4c15-ac8c-3ef017165675	800	BT2_100HU_refS288Cr	WT	100
fef01c29-5033-43b5-9f72-402ebf17a228	750	BT2_100HU_refS288Cr	WT	100
fef01c29-5033-43b5-9f72-402ebf17a228	800	BT2_100HU_refS288Cr	WT	100
c6c38800-6f07-42b6-9725-c11a01798e42	700	BT2_100HU_refS288Cr	WT	100
ff6ad3ca-f120-4ddd-8f09-09dc35b6df1d	800	BT2_100HU_refS288Cr	WT	100
11783935-dc4c-41a0-a8f2-4c49c6b94776	650	BT2_100HU_refS288Cr	WT	100
380957f7-3d14-44e5-87b7-f28467939a61	800	BT2_100HU_refS288Cr	WT	100
49c85558-7537-49af-b0f0-5fc7f7b0471c	1100	BT2_100HU_refS288Cr	WT	100
