read_id	speed	exp	mutant	HU
e3ae5129-7091-4ce7-a1ce-efeda9ada95f	1100	BT2_200HU_refS288Cr	WT	200
e3ae5129-7091-4ce7-a1ce-efeda9ada95f	1400	BT2_200HU_refS288Cr	WT	200
564a8b58-9544-424f-aedc-1758df5bb0e0	600	BT2_200HU_refS288Cr	WT	200
41675ecd-c6ec-4730-91aa-8dd1e152d1d5	900	BT2_200HU_refS288Cr	WT	200
d91ee505-a353-4fb9-827c-0c5f24cdbb80	750	BT2_200HU_refS288Cr	WT	200
f767c0cd-2001-4ce5-bf9c-33735bfe8afe	750	BT2_200HU_refS288Cr	WT	200
26b0d313-c9bf-4085-b0ad-4d7e8571682a	700	BT2_200HU_refS288Cr	WT	200
26b0d313-c9bf-4085-b0ad-4d7e8571682a	800	BT2_200HU_refS288Cr	WT	200
5c96971f-02f1-4eae-97c5-29a1f71165a9	950	BT2_200HU_refS288Cr	WT	200
7126c667-0f17-4e1c-97b6-aca7f620c1f5	2100	BT2_200HU_refS288Cr	WT	200
c2dbeeb0-bb94-40ee-a24f-5e9b11f51d99	800	BT2_200HU_refS288Cr	WT	200
6b21cb1d-f4f5-4a44-816c-35639f8e8f2e	1900	BT2_200HU_refS288Cr	WT	200
c71d5163-58f1-4969-b181-a457ee413166	1500	BT2_200HU_refS288Cr	WT	200
7c0cc7e8-af18-4a42-af44-d5285d1dca7e	1450	BT2_200HU_refS288Cr	WT	200
5e664118-bfed-4917-a089-253532919ea4	1000	BT2_200HU_refS288Cr	WT	200
29ce5b7e-cb7f-4adf-8cd7-5fb9788f4f10	750	BT2_200HU_refS288Cr	WT	200
069372e5-fa7a-481b-a32a-f4e55a68a9db	850	BT2_200HU_refS288Cr	WT	200
73b23031-6a0a-4c28-a3ac-b81638f1b968	750	BT2_200HU_refS288Cr	WT	200
2eef3a34-e69b-4a79-9510-7a27442daa45	650	BT2_200HU_refS288Cr	WT	200
5e223e4e-c073-4dcb-97b7-f15de067fe6a	750	BT2_200HU_refS288Cr	WT	200
5aaf3e18-52fb-4345-b365-6d77d3861e11	2800	BT2_200HU_refS288Cr	WT	200
1113ee0b-4d73-4d49-b96a-7a1ea83d285b	550	BT2_200HU_refS288Cr	WT	200
635e327e-097f-422c-8804-238ab1990dc7	700	BT2_200HU_refS288Cr	WT	200
bf688b26-1e7e-4f6e-b993-aed0e13375cd	650	BT2_200HU_refS288Cr	WT	200
96b67481-5dea-4b22-817e-bfcc91ca7b75	750	BT2_200HU_refS288Cr	WT	200
d45c0c27-2632-4c65-984a-8a2153455dd2	600	BT2_200HU_refS288Cr	WT	200
e4a905cc-e98d-41d5-a8b9-9a20b518565b	1200	BT2_200HU_refS288Cr	WT	200
98c216e5-9e08-42f6-b5ae-c6d6843d9f6b	850	BT2_200HU_refS288Cr	WT	200
5513b7e5-5d45-42df-9770-d023b8ed46f6	900	BT2_200HU_refS288Cr	WT	200
d606fa12-25a8-448c-b01c-4e6901dc4132	950	BT2_200HU_refS288Cr	WT	200
57eb26a8-e451-48c2-bdf9-bae731748438	750	BT2_200HU_refS288Cr	WT	200
872821f7-9b12-47ea-b690-e5f41d766424	2050	BT2_200HU_refS288Cr	WT	200
872821f7-9b12-47ea-b690-e5f41d766424	4500	BT2_200HU_refS288Cr	WT	200
01524241-c4ea-49d5-803a-7baf9fe96f01	1000	BT2_200HU_refS288Cr	WT	200
88bb78ff-624a-4f0d-9291-6dbfe2678726	4750	BT2_200HU_refS288Cr	WT	200
d9ad8198-6b4a-4feb-a9e2-41bf4ff65fb8	2150	BT2_200HU_refS288Cr	WT	200
17e31238-a751-43af-8184-232672b59cc7	850	BT2_200HU_refS288Cr	WT	200
837b4302-cd87-416a-aaa9-7ecdf8978b13	1850	BT2_200HU_refS288Cr	WT	200
d76a5a2b-c211-4e79-9c53-63b08b61d081	800	BT2_200HU_refS288Cr	WT	200
7e40bc23-bb0c-423c-ba87-22d2067447b7	950	BT2_200HU_refS288Cr	WT	200
a710809d-1686-4076-8a85-fc80e4497007	800	BT2_200HU_refS288Cr	WT	200
b83e0078-0f35-4926-943a-00baadbd68ad	950	BT2_200HU_refS288Cr	WT	200
46a522ae-cd13-460c-abdb-43dac607aee7	850	BT2_200HU_refS288Cr	WT	200
b70810ac-6590-434b-a510-fc2c3bd9a6b5	750	BT2_200HU_refS288Cr	WT	200
648dcd5e-4e43-4125-b63d-811419213251	750	BT2_200HU_refS288Cr	WT	200
90b14a96-d994-41a8-b154-3c392f53d993	650	BT2_200HU_refS288Cr	WT	200
b9819b40-441d-4895-84fb-65d03528b3ef	800	BT2_200HU_refS288Cr	WT	200
39bf458e-293b-462a-8bd6-9057187dfc27	750	BT2_200HU_refS288Cr	WT	200
0e2c5ca6-3a65-4844-8223-d6b13f63b4ff	850	BT2_200HU_refS288Cr	WT	200
5ddddd3c-51e4-450c-bfe3-9e2664b97c42	2650	BT2_200HU_refS288Cr	WT	200
769d4e34-c3ed-4cd8-925b-d0859fda71fb	700	BT2_200HU_refS288Cr	WT	200
2ebb4927-e2ce-4084-bc61-ad62985c67bc	850	BT2_200HU_refS288Cr	WT	200
b7b050b2-f480-4863-b3f8-54188c0dcc3c	600	BT2_200HU_refS288Cr	WT	200
e379709e-f0a3-41b9-a365-e63f5a3ac061	1700	BT2_200HU_refS288Cr	WT	200
0f2d9534-4ed3-4f12-a9e6-8c5ce3357c46	700	BT2_200HU_refS288Cr	WT	200
f1f7b1bc-15d4-4d19-b705-c9c086632d2e	900	BT2_200HU_refS288Cr	WT	200
47f758f6-22e1-4138-abc9-bfcae1a6698e	800	BT2_200HU_refS288Cr	WT	200
0a27906e-569c-4813-b079-11b9a3fd73fa	1950	BT2_200HU_refS288Cr	WT	200
0948ee3e-95b3-4bc4-965e-c4254b2afc64	800	BT2_200HU_refS288Cr	WT	200
382d536b-2497-4d3f-a87e-7b3fb7be0f3f	750	BT2_200HU_refS288Cr	WT	200
a01239d7-e0fc-4cc7-9d11-348ccb8409e3	900	BT2_200HU_refS288Cr	WT	200
3be6f3e1-2cb0-4257-8f1f-bd1c922a625d	900	BT2_200HU_refS288Cr	WT	200
b82bf213-3885-4937-b6b7-f94d7fbf1cb1	700	BT2_200HU_refS288Cr	WT	200
0bc59bf2-c71e-4d9b-9cf1-feb5f4a360ab	750	BT2_200HU_refS288Cr	WT	200
285c8d28-46d7-46a5-8af1-fdaed86736d3	500	BT2_200HU_refS288Cr	WT	200
babf8de6-532a-4878-8b2a-ea082cd85252	600	BT2_200HU_refS288Cr	WT	200
babf8de6-532a-4878-8b2a-ea082cd85252	650	BT2_200HU_refS288Cr	WT	200
912a5cf1-2206-4dc8-96dc-c4f647658703	700	BT2_200HU_refS288Cr	WT	200
05d53c04-cf3b-44bf-aaf5-6fb8c870ab2a	700	BT2_200HU_refS288Cr	WT	200
