read_id	speed	exp	mutant	HU
f0be43fb-8c19-4714-af17-e8041e330e71	2250	BT16_5MMHU	WT	5
5a97d64b-2471-47f7-9757-e71e7d58b255	2100	BT16_5MMHU	WT	5
54083ced-4c48-477b-ae68-9aeef7d804e5	2250	BT16_5MMHU	WT	5
54083ced-4c48-477b-ae68-9aeef7d804e5	1550	BT16_5MMHU	WT	5
827ca237-3383-4634-8e6b-a519baa9d0d1	1300	BT16_5MMHU	WT	5
827ca237-3383-4634-8e6b-a519baa9d0d1	2300	BT16_5MMHU	WT	5
ba9b9cb6-587e-469d-8bd0-76d8d57c3b88	2100	BT16_5MMHU	WT	5
d6c886ad-e551-4444-a55a-c6c7af2872ca	1700	BT16_5MMHU	WT	5
d6c886ad-e551-4444-a55a-c6c7af2872ca	1850	BT16_5MMHU	WT	5
9259d89c-8c14-4a03-bb02-0fdfc6f2c4e3	1800	BT16_5MMHU	WT	5
e73a72c5-c4db-4bb0-a512-3cbe4d44034b	1500	BT16_5MMHU	WT	5
dc3f376b-65b2-4a08-8990-ea9fdc32a6fb	1200	BT16_5MMHU	WT	5
f8eb6c2f-83ee-4b82-a328-568e5191e8ed	2150	BT16_5MMHU	WT	5
801bdc02-2927-42a6-8648-e69050d50992	1900	BT16_5MMHU	WT	5
3774a0c3-075f-4999-88f3-818374d1f385	2550	BT16_5MMHU	WT	5
b3471a9d-043f-4203-8c5d-70bb7550d624	1950	BT16_5MMHU	WT	5
d4d3b86b-57bd-4dda-a7ee-ddc75ba0b463	1600	BT16_5MMHU	WT	5
4901e47b-0e4e-4b95-8a57-e782bad0cad3	950	BT16_5MMHU	WT	5
45a0b644-7d80-4624-a684-b3aa52604769	1500	BT16_5MMHU	WT	5
7ca85682-475b-46d8-89c4-d281ba0cba44	1700	BT16_5MMHU	WT	5
07fa02b9-b0a0-4e88-aa3d-ec6985a28951	1950	BT16_5MMHU	WT	5
348b8811-a568-4a7c-86ca-10fee5d38847	1600	BT16_5MMHU	WT	5
6e1146fa-a76d-42e4-baac-33a83abfe555	1200	BT16_5MMHU	WT	5
7300f6a2-403f-4607-9c5c-707c55392b73	1300	BT16_5MMHU	WT	5
6cb9c651-d741-4d08-81bc-91e3e2a29962	900	BT16_5MMHU	WT	5
fc2be841-320e-44cb-8b5b-9224c08229b7	2050	BT16_5MMHU	WT	5
fdf39059-78c3-4ff8-9879-3a35673a19c5	1500	BT16_5MMHU	WT	5
56c0411b-3fd2-4e80-8e10-77f020175610	1300	BT16_5MMHU	WT	5
56c0411b-3fd2-4e80-8e10-77f020175610	1100	BT16_5MMHU	WT	5
56c0411b-3fd2-4e80-8e10-77f020175610	850	BT16_5MMHU	WT	5
b76a3949-c031-4db1-8e8e-2238b7036292	1700	BT16_5MMHU	WT	5
dce1a0dc-5e18-4fe4-be39-9cd83433ab98	1250	BT16_5MMHU	WT	5
e937ecd9-512b-40d3-832a-4f5a23f4a71b	1000	BT16_5MMHU	WT	5
0e1a552f-27f9-4c3b-8623-d012ea6e6ca4	1400	BT16_5MMHU	WT	5
8b01fbe3-4310-4e35-8e7a-21aa3dd1c719	800	BT16_5MMHU	WT	5
8b01fbe3-4310-4e35-8e7a-21aa3dd1c719	850	BT16_5MMHU	WT	5
8b01fbe3-4310-4e35-8e7a-21aa3dd1c719	850	BT16_5MMHU	WT	5
a3314930-1a2c-4211-bacc-3e436f05c91c	1500	BT16_5MMHU	WT	5
2831c9ba-8992-4887-9fdf-6d9f413cc8fc	1350	BT16_5MMHU	WT	5
c4405992-705b-4779-a1f4-051d9278daa5	900	BT16_5MMHU	WT	5
2bad9ab0-ac9d-4468-9957-6e98ffe7edf9	1900	BT16_5MMHU	WT	5
cfa04343-075a-4c52-a4f2-3a05163a14d7	1100	BT16_5MMHU	WT	5
e02c1c39-b00c-46c6-85d2-72b409787bfb	800	BT16_5MMHU	WT	5
c737d8c9-ea25-4cae-a63f-ddc72c7bb28f	950	BT16_5MMHU	WT	5
c737d8c9-ea25-4cae-a63f-ddc72c7bb28f	1700	BT16_5MMHU	WT	5
248ab788-502a-49eb-a320-cf168946cf62	750	BT16_5MMHU	WT	5
829767c2-d9ac-4053-a570-d20a092ed010	1950	BT16_5MMHU	WT	5
bf5b181f-06f9-4fd5-91af-dc5b8c325d0c	1050	BT16_5MMHU	WT	5
95421579-4e85-4ab1-9727-8571b68b940c	1400	BT16_5MMHU	WT	5
95421579-4e85-4ab1-9727-8571b68b940c	1000	BT16_5MMHU	WT	5
b275f72e-893b-4dec-b83c-75448f90c367	2600	BT16_5MMHU	WT	5
b275f72e-893b-4dec-b83c-75448f90c367	2100	BT16_5MMHU	WT	5
42f2158a-328c-4392-a83f-5b54572e1324	1200	BT16_5MMHU	WT	5
d33f305c-4b86-420b-b112-088c93c4f75e	1550	BT16_5MMHU	WT	5
a2d4f882-a08b-43b2-97f1-d77232a43a42	1700	BT16_5MMHU	WT	5
a2d4f882-a08b-43b2-97f1-d77232a43a42	2000	BT16_5MMHU	WT	5
437b8209-fc94-4984-ab53-c64b81e9bf00	1650	BT16_5MMHU	WT	5
1aa9515d-95c3-4332-a405-d8c2c0111f84	2450	BT16_5MMHU	WT	5
7a79fd2e-8cfb-4451-ace4-84810e2662dd	1600	BT16_5MMHU	WT	5
8a503a77-992d-4904-8a09-69832ea65bc6	1350	BT16_5MMHU	WT	5
35a98e74-6153-4634-bca1-433e480d2c4e	700	BT16_5MMHU	WT	5
8cabce47-653d-4a35-8eb3-5c9b24ccb423	900	BT16_5MMHU	WT	5
e346da0a-c83d-4fae-9506-8b8a0eb1cd4f	1100	BT16_5MMHU	WT	5
f39a75c0-c91d-4786-adca-60f223836f69	1500	BT16_5MMHU	WT	5
a6b4c4c6-3918-4088-8696-eb8f345af84d	1600	BT16_5MMHU	WT	5
4f2f32e1-d963-4863-9717-50034004eec0	2000	BT16_5MMHU	WT	5
4f2f32e1-d963-4863-9717-50034004eec0	1350	BT16_5MMHU	WT	5
f74839e2-fd33-47f8-8f5d-096d657cc881	1100	BT16_5MMHU	WT	5
032f6a54-e2aa-45f7-af60-b067060ec345	1350	BT16_5MMHU	WT	5
ea881e03-486f-401e-a551-be9656fcc6a9	1500	BT16_5MMHU	WT	5
ce4254f3-8bc7-4abd-889b-ea7d8d6733b3	1550	BT16_5MMHU	WT	5
ce4254f3-8bc7-4abd-889b-ea7d8d6733b3	1850	BT16_5MMHU	WT	5
35a30a8a-e419-4160-bcb4-345a6635aafb	950	BT16_5MMHU	WT	5
35a30a8a-e419-4160-bcb4-345a6635aafb	1000	BT16_5MMHU	WT	5
fff69a4d-2670-40f0-b52b-7b5ff00eaef0	850	BT16_5MMHU	WT	5
148dfde6-002b-4526-aaa1-f7d0c41554e8	950	BT16_5MMHU	WT	5
55fd0429-ada6-4501-979a-52066f97e2df	1950	BT16_5MMHU	WT	5
f439bd0d-95f8-4feb-ab14-734f1ded35bf	2050	BT16_5MMHU	WT	5
8a910ddd-60db-4911-b037-745996dc60f4	1700	BT16_5MMHU	WT	5
ec9e2663-25e7-4d99-974b-d156daeaeaa5	1250	BT16_5MMHU	WT	5
c7f752fa-47ec-43ee-9d87-cd3aa4aec942	2200	BT16_5MMHU	WT	5
c6378715-4882-4009-b866-db4905b6909b	1500	BT16_5MMHU	WT	5
1e409863-b470-4759-bec7-0bd1044aa241	1350	BT16_5MMHU	WT	5
a632e6c3-895b-4b3a-9cd6-bad1a7b5049e	950	BT16_5MMHU	WT	5
