read_id	spedd.rdp
9e7f2555-a5c3-4454-90ed-495735a47401	900
80fc5c60-f3e6-4842-b08b-3ff1b3475781	4650
362fa1c6-f39f-4fb2-b908-fd6ab0d03067	1200
92310f37-0ee5-4e3f-b7e4-2de99ae0dea1	2050
52419140-de4d-4e73-a93e-3d6caae397f9	3500
d5f3926a-c702-40be-9522-f8f1cf467ee8	2350
8791eae0-3adc-4f7c-b77a-52e5487bf0db	3300
9a29e541-4e50-4c5a-bf25-e14a8d596675	750
98ec96af-8c0b-4743-b46c-19ba3c71e628	650
1b821036-5d88-43df-b7f5-317ca8c83a05	4000
1b821036-5d88-43df-b7f5-317ca8c83a05	3500
91d7087a-82c6-45ea-b0c2-b805551dbe09	3450
91d7087a-82c6-45ea-b0c2-b805551dbe09	3000
67651082-91ac-46ea-97ee-918833695b72	3400
67651082-91ac-46ea-97ee-918833695b72	3500
89550e6d-e296-4042-9fb4-6b0d7e2256cd	1950
c636bebb-b841-4c5d-addf-a203d483f87d	4650
87e6e2d5-61b2-4c74-a502-89d742732c22	1550
93809d29-6193-4ff6-b63e-c445ff6be385	1900
be05c428-7d0e-4c25-97fb-cd8f7fa66600	4800
5acfa0bb-d60b-439f-8e4f-ff08afe3e035	950
0f82a089-4bff-40a4-8bdc-ee100be6a0b1	850
5d5cf61c-5f30-499d-a09a-b00dd0539dfb	1300
911eb269-86d8-4aa0-a738-2f5de7abaf9b	850
911eb269-86d8-4aa0-a738-2f5de7abaf9b	750
e4b9e9b7-6363-4b43-b881-21814e307d8f	5400
1229bff3-ae7a-478b-8a1d-fd9d114d9d4f	3450
2b448834-6ca3-416b-8186-e20c67d454f7	900
3be1d120-b023-49fd-8ee6-5022370488ad	1450
04c45169-ffea-4e9c-a88b-267c5c605324	4550
3c8e4911-8adc-494b-8fa9-b6d940de6e5e	3500
de57fb1c-00d1-491a-9ec8-4e90ab2daad5	1550
5507fb1f-0137-4fbf-b6fb-4423292bce8e	2450
f8d59da2-1e1e-436d-95e3-af22edfa8a9b	4850
9820206a-1f1b-4b6f-9e72-f40b2b8ca6e0	800
9820206a-1f1b-4b6f-9e72-f40b2b8ca6e0	800
c6c165cb-8347-4585-bcc5-9a0ea0d2f4ea	4400
6d105dab-3cb0-4da3-a0e5-97ba69b6afa7	4200
e5f61dcb-ad48-42c7-8c77-4796c7dbfe8f	4100
fc7f8dd6-344c-4d14-bb4c-b3059b7f228b	4400
7d74fd7e-2154-42d6-8264-714ca65b642d	850
bdddee41-7db4-46ba-ade4-05a2c71854f2	650
c5eb9bbe-a04e-4755-8da3-95353423bf4e	1500
27acff9d-aec9-4bcb-a086-ea23adc770f7	4150
319cabba-ceda-4227-adf5-b02fe0beb3fa	3850
372b8e34-dc66-47c5-a835-cd95dd702840	3200
372b8e34-dc66-47c5-a835-cd95dd702840	3100
02985ae0-d5f7-48c6-b8a8-2ae0afc3a9c6	2800
b3c0b079-a254-4492-a77d-fab8565d1d73	1900
c0e4e7f6-582a-4356-b704-101ece95afdf	3850
03e8ade6-3c9b-4af2-834d-606e8daf4cc7	700
60bf5206-2adb-4339-bbc0-06640c75825f	2650
6adeb94f-cddb-4d84-8817-f43e46395a94	5650
614b8b9e-a885-43bd-a7f8-a9bc06abf902	900
f2a0994f-2215-47b1-98fe-76f5078f2d88	950
5f1ca6cd-ab73-45f4-932d-7e4f5b1cd50d	1550
5f1ca6cd-ab73-45f4-932d-7e4f5b1cd50d	1300
5f1ca6cd-ab73-45f4-932d-7e4f5b1cd50d	1400
d448f5a9-6623-4212-9ca8-a91a6564f763	4500
b16fd78e-e65f-4f38-9845-0368e8912df8	1300
b16fd78e-e65f-4f38-9845-0368e8912df8	2450
d7ee12c3-1a1a-4cb1-a617-aa192666ea96	2750
40c08c4a-f807-4017-b7f2-3d5643667d09	2350
40c08c4a-f807-4017-b7f2-3d5643667d09	2050
1170cef8-90e1-43d1-bb55-90fcd60ab9ab	950
c797ef88-d218-40f9-823d-fad4fcc5512b	2800
c8064f7c-d8f3-4fc6-894b-ee8cfe0bad68	1900
c8064f7c-d8f3-4fc6-894b-ee8cfe0bad68	1400
82cb9a93-3296-42c5-bf80-4cf30a67ff4c	2950
765f38e4-8c8e-4a40-b6cf-b2ad13b5572c	900
9052451c-2a55-4bf7-8f88-5bbf02825cc8	1000
fd774597-4ba7-43d1-8fa5-202d1e7c98eb	2400
48db130f-0e86-4346-a77d-79d656126d55	850
c9726ee7-5ec9-4556-89da-4f27db7d3928	2200
cbe9dea4-f4e1-41da-8609-f5656e462208	950
cbe9dea4-f4e1-41da-8609-f5656e462208	1050
bb00f3b6-7663-4e11-ad4e-2752cbb9d3b0	1150
e869bb6b-2153-452b-aba5-90b7bbff3344	4950
2bdd7c9c-fde9-44d5-ae3a-baa292ecaec8	1150
47408803-2910-40f4-9927-eab563db31de	2900
19a7b256-5d41-4fd5-b7b9-3c244cbc3fef	2450
a6bb5e2c-5558-46c9-80f4-218677672210	2600
f1cace9c-bb39-4ba8-84c9-59ca8c5ba978	3450
a6c81c02-232a-412c-bc87-ff09b19ec375	1800
a6c81c02-232a-412c-bc87-ff09b19ec375	1950
1704975d-effa-4eee-a837-3369dde1ad05	1450
1704975d-effa-4eee-a837-3369dde1ad05	1800
fc632bd0-3fdf-4b05-acd5-f1a68f0d9516	1850
ad22da95-6908-48e3-a920-39c07a32b476	3400
bb1245a5-6f6c-4d65-a513-135db27fcf88	1450
330c2292-ffb5-4262-9de7-0c14220b5eb2	1400
330c2292-ffb5-4262-9de7-0c14220b5eb2	1100
e6311762-9d1c-4a84-8577-14b0493a8a0e	1150
9e7cc08c-a183-4da6-afd5-07920300c8e8	1200
d47bd01e-a7b7-4b4f-bd04-ec945bc11ffd	900
d47bd01e-a7b7-4b4f-bd04-ec945bc11ffd	850
49cb752f-22da-49c7-8629-f68f75afd002	2950
7ab28aba-68e8-4f50-b370-e383739cb911	3850
7ab28aba-68e8-4f50-b370-e383739cb911	3150
7ab28aba-68e8-4f50-b370-e383739cb911	3250
be7393bd-2a5f-40c2-898b-cfe5e0fb873d	2100
179a8a33-2382-4fb8-89ce-7a493089d8aa	1050
771625d5-8e7c-4930-99d1-989c24478949	1600
e872a92d-770d-41bb-a6ad-a2c41e2c9e8b	3300
6f177468-b176-496b-b9ff-c46ea015485b	1000
6f177468-b176-496b-b9ff-c46ea015485b	1300
44cc9ef5-787e-4bbe-bde8-bd39e9c39233	2750
44cc9ef5-787e-4bbe-bde8-bd39e9c39233	4350
de47f499-c02e-4190-9187-ce4d552dbdbd	3600
2487af2c-6115-4c95-8cfc-55bd89bfdeaf	1300
2487af2c-6115-4c95-8cfc-55bd89bfdeaf	1600
9c70c938-03db-45bd-b53a-0ed21dfd3b79	2700
67f3ed18-274c-4145-9680-587f99644a05	1300
67f3ed18-274c-4145-9680-587f99644a05	1100
408b8a27-0691-4b50-b33a-96baca09b598	650
408b8a27-0691-4b50-b33a-96baca09b598	750
515da514-ee94-4e0b-b91a-71af22729050	950
515da514-ee94-4e0b-b91a-71af22729050	650
515da514-ee94-4e0b-b91a-71af22729050	800
515da514-ee94-4e0b-b91a-71af22729050	750
25afba8e-7f2a-409e-a400-5cda937b6daf	3550
843d3654-338c-4c37-8ff2-5f4418a2b26a	1050
1541ce3a-e011-4336-9ff8-edc379b6d337	3650
10c0aa08-4f91-43bf-a276-f867c3046344	1500
8e4acaba-c040-4f2d-a09e-54688a3aeb7c	950
1e440eac-ae03-46f8-b9d3-e584f20261b2	750
1e440eac-ae03-46f8-b9d3-e584f20261b2	950
ce4501fd-2fa4-49de-9353-2e98965c963c	2300
ce4501fd-2fa4-49de-9353-2e98965c963c	1400
1345e882-53bf-4bb2-9044-d08ad025a9d6	600
1c62a7de-83ad-4fae-8774-369c5faf4ba5	900
3d753fdf-7c5e-4021-b0eb-088c9c082793	2700
3d753fdf-7c5e-4021-b0eb-088c9c082793	3500
ac4ff52f-7967-49b3-be42-08114170c5ea	1000
c0c3e8a2-3fc7-4936-9a29-4966b5f7ee41	1050
c0c3e8a2-3fc7-4936-9a29-4966b5f7ee41	1250
bbe6e196-b6ae-47f4-8d2a-b922fb1c7b2d	750
bbe6e196-b6ae-47f4-8d2a-b922fb1c7b2d	1000
a05f4cf6-dd71-49f7-bcd8-ce822ac6cba6	1950
4506e182-c29b-4f59-9774-ba78d37ba257	1000
23d1ff61-3083-46a7-9a95-b7757ef905a6	1250
23d1ff61-3083-46a7-9a95-b7757ef905a6	1150
d24ece4f-513c-46e6-b78a-5b50567e0351	3750
0555879a-ac36-4709-a0a7-b4b569e9bb5a	3550
ed80f50e-b59b-4788-8962-573612ff388e	1200
5845def4-5942-4fc3-a947-115135e460d0	2600
84455a01-15f1-476e-bfb7-528a1658e838	3200
53c2824e-c2af-4770-b57c-dd4483c94ec0	1750
01068f55-a08c-4e80-8601-600334f7c4a4	1650
1edad638-f0d4-4510-abea-927d0a454c7c	800
1edad638-f0d4-4510-abea-927d0a454c7c	800
3c560838-c14e-42f2-b45d-67e4601371db	2200
3c560838-c14e-42f2-b45d-67e4601371db	1600
99f8f218-1686-47cc-9209-30fe6ea8d026	700
2ee68cad-711f-48e8-9298-7a41fefac475	2150
2ee68cad-711f-48e8-9298-7a41fefac475	2150
e9a482e3-38ab-4d80-bab8-83c3b9a98544	2350
649f3e7e-ef8a-4e72-b1eb-f58e4485748d	1050
649f3e7e-ef8a-4e72-b1eb-f58e4485748d	850
5599e7b6-2b8c-4019-a0c4-7bb7aafd0505	1600
38a33c1c-6fcf-4852-b43d-3351ed5206c7	4050
0ea80132-6ca8-42a8-839c-4b5ef03206c7	2300
81b44067-2434-43f1-bed2-3389a9bf5dc9	3950
81b44067-2434-43f1-bed2-3389a9bf5dc9	1600
5b835706-7fa3-48b1-87b5-4ceb7c9a90d3	2200
77c7d20a-f1d5-4947-a9b7-801838321076	3200
77c7d20a-f1d5-4947-a9b7-801838321076	1800
0cea84da-ad7e-4eb5-a3c1-ce217e2cf208	3550
7360e0db-ee4a-4808-bc0d-ca6cb4847d19	850
751b4292-a85f-4a79-9b9f-8e7ecae8bad8	3950
5ddac122-3b48-4aa3-8874-efdf4ad44d44	1300
a50ae308-f191-48d5-8a2b-520c70456888	3350
a50ae308-f191-48d5-8a2b-520c70456888	3400
582aa8a1-5d64-4d4e-a328-0253d22b8dfd	2100
49e68d64-8ad1-4296-a7eb-68eceb856cba	4000
3601ccdc-f167-4c43-83e6-d6c9ad877699	900
5df4a2de-8ca2-4b1a-a478-3c9626bd3c71	1150
bf8070f7-2475-4583-aff7-8138d0f77013	2050
83d14e37-6112-4554-a13b-70f90a533831	4300
7e7eea31-f2c2-4ef5-b6d3-c9b0d423b3a5	3350
c018d6d5-2c27-4aa8-bcf1-93fe6afef623	1700
dace4933-7620-458e-a1e1-c8dca0bebbd0	5250
eb613967-3327-44bd-a29e-277a3fb3b3cf	1050
eb613967-3327-44bd-a29e-277a3fb3b3cf	1150
396cdb10-c1b3-435f-bfa1-ab4314cb63f4	900
396cdb10-c1b3-435f-bfa1-ab4314cb63f4	750
396cdb10-c1b3-435f-bfa1-ab4314cb63f4	1150
396cdb10-c1b3-435f-bfa1-ab4314cb63f4	850
396cdb10-c1b3-435f-bfa1-ab4314cb63f4	750
ae88ed83-4772-458f-9bac-3deb51c5cbbe	2250
4a77aa56-2a8d-4181-b6c6-b6446af73704	1700
198b6ff9-a34d-4e04-962d-9517a74dcdc6	2200
d9b3868c-2f0e-44d1-b11b-e3bbf228e687	2800
d9b3868c-2f0e-44d1-b11b-e3bbf228e687	3400
e1aab3a2-a1b6-48b3-9f5f-9b600dac3010	1400
33d20cfc-89c0-443a-aca6-225e660275f4	1100
7e4302a0-c63d-4c8a-aa6a-0ffe1fa1dd9b	2500
5f227f35-95d3-4abf-ba90-4f7cae06f68d	1350
5f227f35-95d3-4abf-ba90-4f7cae06f68d	1050
c8488645-d635-4d32-9c18-9577aafd1d88	850
31356af7-53a9-47ab-a1f5-9a455fec4fc3	2100
ac311c64-fd60-4956-95f9-52c9e1d68631	2300
5dcd2a5f-488f-48c2-98f5-3f7df0e7c977	2500
5dcd2a5f-488f-48c2-98f5-3f7df0e7c977	2300
2e59f7c2-5f33-423a-9c85-7ff9c697661c	2450
3e6afe57-a631-4bbf-bed0-0b422ad28498	900
3e6afe57-a631-4bbf-bed0-0b422ad28498	900
3e6afe57-a631-4bbf-bed0-0b422ad28498	850
3e6afe57-a631-4bbf-bed0-0b422ad28498	800
eaa4fe7a-7365-4011-a6c8-4db9f08bbeaa	950
13d52fcb-d213-4853-8ade-4c5929aa2185	900
2c3907ab-12e5-4a0d-81ad-133ab129f386	1600
8681ffe8-49fa-40d4-887c-b7dac272cc9c	2700
d46658dc-56d8-4106-88a0-280f527b9901	1900
6ec2c2ad-b042-4f48-8d55-90e12c27c02d	1450
7b7bcfb5-d785-4e4f-8e29-b1ff2418ab0b	700
2c2e0236-cb21-4340-844e-c32a1eaed6a7	2000
550c9392-905c-4f0e-8a45-3108cb918fdc	3550
550c9392-905c-4f0e-8a45-3108cb918fdc	3700
816f7c48-d41b-4b54-9cd5-3d5949dde9b8	1700
ad18a5c7-5a6b-447a-bb4f-409595badee6	3100
202a493e-4f4c-4355-8183-4fefb74b0e33	3300
3a1cc90b-2094-4eef-bd90-ce37cf937707	2900
7d81e3a5-1f70-41a3-bacd-e841d2a3d70e	1500
5ead947f-860d-460c-a011-aa5c35f6281b	3950
5ead947f-860d-460c-a011-aa5c35f6281b	3600
13def027-9865-476b-9058-d16d1fc2299b	3200
e5618ea5-6319-47f7-b5a9-4bc24aa8b32f	1950
e5618ea5-6319-47f7-b5a9-4bc24aa8b32f	1450
10dd5afb-b97f-45fb-b611-2aec626bc918	1200
083d17ec-9b3f-4a79-ad17-fec5bab5e1ac	4150
63a3e916-c2ae-4283-afaf-45bf16b42421	2500
eeb5884a-db15-4237-91d6-cd249d382539	850
25ee6195-8618-48dd-9665-dcd6de6d6ad8	700
7cfd3615-9f68-488d-94a6-c16699753510	1100
33b8d52e-63b7-40a2-99c8-b3820a99f267	2350
0f5e79f9-a5e8-4549-814b-bda2a3806ad8	2700
6b7b297e-d735-4ce6-9ce9-d43e5a910784	900
a9e74ca8-fa89-4f1b-a04e-a1c7a1b16eba	850
203cd6d6-1f0c-4155-9cd4-c35a5972666c	1800
4b6607a3-edc6-42eb-9147-c829c1fd1471	2050
c91cd559-3607-4df0-9269-9ae3c6727df2	1100
73ab3c16-f45f-47f2-b3cd-395dd15d183c	750
88fba548-20c4-4f66-b2b1-bc33bf89a69c	4150
40f827a4-6d44-47fc-8423-fa8a12730909	1650
b57c7e4c-6717-457b-ae25-9f4ef60482a9	2100
1814dd35-e07e-4a9f-bb2a-f73060fe3daa	1450
1814dd35-e07e-4a9f-bb2a-f73060fe3daa	1650
389180d4-a193-45db-84cc-4a0e0a60868d	850
a849c886-310d-4824-8a3b-645d29599c36	2750
b552a7a4-b077-45e8-97d9-386accb552cc	2350
4c2632f7-13e1-49c8-aed7-d0582cbe73af	4350
f0817a86-86e7-4e16-a5b1-ff85e89c69d0	2050
d1fe1be8-29c7-41f5-a5d9-5df9e0c179e0	1400
3964191c-f9de-4f04-9668-c9e615b75581	3050
a1643828-22a4-405f-b5d2-af603ef9f1bc	4650
d1f107c4-d793-4286-8b43-615fd0735405	2600
d1f107c4-d793-4286-8b43-615fd0735405	1700
baf9119f-7383-4212-96f2-b9873b6911b5	2450
596055c8-c72a-4837-be60-d85fbfce0cae	2800
64a202ba-8fad-4990-a475-1b2723211b2c	950
0810c28d-8f2e-4429-8de5-6d00289764f6	4050
9665fa9c-6fe5-4cdf-8f50-03f347ee8ab6	2850
c9c0dbe9-2894-4980-adab-dca361b05afc	3350
ef052856-b52a-449a-83c9-a22bf201704b	1000
3882c1e6-e81e-4dfe-829c-a453420e3df8	2450
3bf81307-67ff-4252-9148-50229ae6c8fc	1350
fe095836-2f5c-48ed-9bfd-f92883f2c87b	2500
b7d6345e-686c-4f67-b086-8b3c0f6b4a31	2100
2d0007a0-0b0d-4995-8481-2e6a4fc85742	1350
a5bf4d8a-1ff7-4644-9177-7c5763190938	1050
4c1849d5-e2bf-4823-810a-90c56c847943	1650
f2064744-dcf5-4843-a865-d8c84e3a2de3	5450
3b285ed3-040e-467d-8e14-51d669d478a4	3150
a851727d-e846-4e5a-a11b-a090bae7bd08	950
a851727d-e846-4e5a-a11b-a090bae7bd08	750
e735f024-965c-41c7-beaf-a0b874c718e2	2450
eafe6835-7f3e-41f7-9133-e80f93b1f430	2500
70660df2-fa14-40bd-ad2d-b0f7c8d28f22	1100
70660df2-fa14-40bd-ad2d-b0f7c8d28f22	900
59df6fdd-f719-44ed-bb37-5f7198d14636	850
8b784ecd-62ad-4684-aa60-2a7030290136	3950
3440b7a9-87f6-4a5c-bcf3-b70b6c3b6976	3250
ae7894da-006f-4fd9-b346-0e4e0de3fb69	3000
ae7894da-006f-4fd9-b346-0e4e0de3fb69	3200
cd90845f-b172-4f8e-b654-39877411874e	2050
cfde3152-e180-4750-9069-eb3c8e341f34	1000
bb5af885-bd9e-4334-a521-9e15aa04e5f3	3400
980f4a8b-b8b5-4c78-b588-8aa52e800c49	1150
980f4a8b-b8b5-4c78-b588-8aa52e800c49	1050
935e6857-f39a-491f-80e5-fe6d72a27bf6	2050
dbe83d43-7722-4eea-b240-1bc1eeedea44	1500
789d714a-d408-4924-8f6c-22733687d53b	2550
700478fb-ec55-48cc-86ed-e8557f9252d9	2100
bdf1d24a-1d93-4847-ad3e-aede581aa90c	5400
8f139203-055e-483c-b9ae-41032eb81314	3850
4eb6eb15-e541-4229-9445-c9d188096cee	1250
4eb6eb15-e541-4229-9445-c9d188096cee	1450
c2a7b7bd-dbdc-4696-bd11-7634d222737a	2350
83ebffe1-e011-4d0b-8cfc-e9d4c627e60d	3250
f982fd40-99c1-4497-9daa-e084b274c812	3100
16fce579-ad28-4294-bddf-18e728f70fd6	1650
5fb29fa1-8ea6-4941-95f3-a165c9cb3aa8	900
9bdb56a9-0b25-4979-8e52-dcc954057b72	2350
6b0af50e-8b13-4718-a265-ee91c595e834	650
6b0af50e-8b13-4718-a265-ee91c595e834	800
8d7651fd-f8e0-4d1e-b263-e6b457d5367b	4700
c8d8fbd4-aa9e-4d55-8307-a8a0d13da8f2	2800
ad3c5faa-8e8b-4e84-b6c6-75b05d0be397	1250
5b352d34-aff0-47fd-b0db-70f2d6a6a80f	1250
5b352d34-aff0-47fd-b0db-70f2d6a6a80f	900
1f287cb3-f4d7-4e61-8916-58ea36568b8e	2700
de069a7b-0753-4d6f-83b1-9ce3841642ae	900
f3b267c2-a582-4e6d-9a29-23edc089a7eb	2250
0be6232d-e74d-4fa5-a53d-4aa3e986ca96	2150
0be6232d-e74d-4fa5-a53d-4aa3e986ca96	1650
bbe127aa-b51e-46a1-8828-962e9aab8cf5	2050
8033dad0-be91-4ffb-a333-28fb0ffb60eb	3400
772591de-0b2b-4648-9a59-80e9ea1d0785	2750
74ac0a6e-4e7f-4fb6-8da5-bb6da810b101	1600
74ac0a6e-4e7f-4fb6-8da5-bb6da810b101	1800
bd2c44eb-40d8-4cfe-8bf5-19aa21c3eddd	1100
bd2c44eb-40d8-4cfe-8bf5-19aa21c3eddd	1300
24863c3b-e870-4074-aca6-557e0d6da007	4100
c2b1828c-efe9-4c8c-b902-cc952d05390d	1300
c2b1828c-efe9-4c8c-b902-cc952d05390d	1600
c2b1828c-efe9-4c8c-b902-cc952d05390d	1850
41be36f9-fba5-482f-903d-4ae2bda1eb14	2650
41be36f9-fba5-482f-903d-4ae2bda1eb14	2750
68e0be5e-ebf2-46bf-a1d6-05ceb0819a58	2950
3cee2ad1-c3db-4430-8405-dc00562a9379	800
b4234ec4-0611-4740-965a-4c5e5d786426	1200
9835e81a-bddc-4d4a-9823-d0f02c7c3c73	4400
3316657f-7013-4d99-92a2-10c40bdcb930	4200
f50c8778-f799-4fdc-b3eb-53e4a8974989	1850
f50c8778-f799-4fdc-b3eb-53e4a8974989	1950
28bd2caa-01fa-415a-b5d8-b35e8f2ba76d	3150
4d2f8214-8616-4d74-aaa5-cd5cf6122000	1150
6c7172ad-7bd2-4390-b681-e0fbb7a61d56	3900
6c7172ad-7bd2-4390-b681-e0fbb7a61d56	4650
51d64c25-c897-48ed-ae4c-9db429ee8942	3300
51d64c25-c897-48ed-ae4c-9db429ee8942	2600
f16bc474-78d3-4dbf-a58b-2857ae9feb10	1450
004a0939-28ae-4843-a4ab-cbcd94b09ee4	4050
64caddc8-7d7e-472c-abf7-7e9e719d3e00	1300
94d5e2dc-5a58-456a-9d70-3846ba769b06	2650
efdbd512-144a-403a-8403-a0b80897d9bd	5200
8db83d7b-0d6d-4a4f-8f99-1df31e4dd20a	900
d9326a2d-b762-414a-85ee-8ea9525f837a	1650
abf79c08-ad13-4a57-ac66-93f5d7f568bc	1800
7c71ab4c-3336-4cbb-ae36-dbd5a9879b2d	1000
7c71ab4c-3336-4cbb-ae36-dbd5a9879b2d	1300
78e4bb45-baff-49fd-b436-65a550b13c2b	4100
d8faf3cc-2def-4a99-8e6e-097fd835df24	1050
0cc0c626-6d0c-4e56-9a9a-2eaa22600383	3450
128984f8-8053-474f-9a66-750bb27d0da1	850
128984f8-8053-474f-9a66-750bb27d0da1	900
b0d90631-e3fa-4b15-a567-c96be22eec7e	2050
9eeaf00d-dd75-44d8-b8f3-63c2bfbde2cf	1750
f0d61b11-228f-46cc-8000-23e4295a1c7d	3950
2afea770-5801-4a3b-907e-bb80f1d699ae	1850
635e1307-c47a-4115-a07e-b9076240ade3	4200
24b3edf9-6dde-44a0-ada3-ae54e39fa935	4800
a4bf3ca3-d060-420d-a25b-8a5d6946bed1	2150
8964572a-8250-4a13-92ef-3d34b3653578	2600
02aa59f0-9e3e-4e00-bd67-b49a1d5fc4ea	1550
9faf1e44-3d8f-498d-9259-5821dbeee508	3800
d8d6fa57-cb2b-4f84-b457-1c82bf7775e5	3300
306dc5a0-8eb5-422e-acc7-daf6e665d920	3350
6052f27a-4221-4b01-8e2f-5999953b3961	2950
75fc2875-4795-4e58-9e94-2dd8f96413e6	3800
dea29155-6b90-4836-a766-a18f26024f9f	1000
44b67208-1273-4252-9e9a-3bc628cb51bc	2000
cbf394fe-32c4-48f3-bba6-13c5d7fe52c9	3350
55ba32e4-7d71-401e-b8c3-0953482e645b	1750
55ba32e4-7d71-401e-b8c3-0953482e645b	3150
4b512f38-dcd8-4a3a-9bd9-f1a467bac01e	1050
7b3d77a7-5a0a-4f58-9c00-0075d595aff0	1050
8b3e6f7c-d141-462b-96da-8799a86fb942	5350
784015ab-1e56-46b6-b7fc-7368cfa605ec	1700
a6dbf916-afc6-45dd-aa0d-cc8a6d5f47db	1200
784dff16-1320-4398-9941-a540047db1e2	3750
1ff0d96a-90bb-40e4-918b-8c3dde34b1f2	1350
1ff0d96a-90bb-40e4-918b-8c3dde34b1f2	1350
aa2d2620-4d41-4cbf-9641-dfc7492b1358	4050
1e88db2f-a2cb-4cb7-b28a-a67ea407f248	1150
9e9e16cd-9d18-4144-a19c-c758f4130237	2200
f3161ea7-070f-4896-aa14-1f84e91e0753	2150
b8151c95-200a-451a-b8fa-38edfb2563ae	4900
e57a1593-cf78-48f8-b4a5-bb9a6a1a27ce	850
8d17dd3d-442b-401f-b2d6-cfc018b45247	750
8d17dd3d-442b-401f-b2d6-cfc018b45247	700
8d17dd3d-442b-401f-b2d6-cfc018b45247	850
8d17dd3d-442b-401f-b2d6-cfc018b45247	650
d65f6df1-18da-4776-a81d-71534f22186a	4200
53ea4559-0a4f-4f17-a046-53f6e70b4c35	1750
5f81496a-4340-46ac-8aee-85e1afface47	2400
5a56c5b1-aba8-4a97-b7f6-c973b7f86885	1550
0415b4d1-7bfd-4ad5-9888-1514fd3faa0a	2650
3e6109e1-fed8-4b33-8445-f8326dc96c4d	2600
9a55c412-dea2-446d-8326-106b0e026521	750
9a55c412-dea2-446d-8326-106b0e026521	800
9a55c412-dea2-446d-8326-106b0e026521	1100
b1eda368-5114-46a5-a25c-bc407f2d0f07	5600
b1eda368-5114-46a5-a25c-bc407f2d0f07	4050
1580dff4-312f-438e-847d-385913daf5d8	4850
1580dff4-312f-438e-847d-385913daf5d8	4400
2fba8f9e-8222-4f56-b037-d32966d15af8	1900
35819369-b854-4556-a6f5-685326ca579e	2800
0d9b3ddb-4683-401a-86e7-57e3a985ab9a	1300
0d9b3ddb-4683-401a-86e7-57e3a985ab9a	1500
19ed82a9-a33d-4c24-919f-0e2767ca7c2c	2050
98bf4a3e-0d90-4411-96b8-ab06d5cc1906	550
fbaafb8a-a010-4750-a65b-d6727b4d8245	700
74ca6b8a-aa89-49ee-9aa2-2dfdabc9aefc	4050
d8103df1-af30-46c6-a922-a5f7f9307035	850
38b65af2-6980-4921-a316-0530a00091ab	1850
4b9f6f70-a751-4159-8628-2ef1fac54486	1200
4b9f6f70-a751-4159-8628-2ef1fac54486	850
a79492aa-c1b4-4566-830b-f24d2124041a	1650
54e0dde0-70d9-4cd0-a905-baba2bee6d0e	2200
bf7df86a-458e-4933-8bf8-7ae8b871622a	650
6b3f52e0-616d-450f-a5d9-efc5f46895bb	950
528c3724-d038-4341-a0ce-b56550f74335	4700
6c7d794e-60b1-45bf-be22-4c4a289c0848	1100
dadec9fc-6b5a-4abc-9393-589ac2181827	900
9e8a914c-5a8b-4a8c-895e-8ac97bec1abd	1250
5461391a-56e6-4026-b333-e4b9e168ec71	2900
4be02776-0a23-44e1-9399-d08003145628	1050
8b37141f-fe06-426f-8a0c-74b095d94cd1	3800
5f21e194-e5e1-4627-b032-e4e5e4a8c6ac	4850
ddbfa098-01e5-4211-aca9-c2ef748a7edb	4050
4fc2bfe4-6857-4851-8e23-d980f0bbcf94	3950
e3c3fd96-7b63-4fc0-9e0c-154797596cf0	1900
8fe2591b-f8f6-408e-9fa2-a5955c8c4556	1000
932f277a-4f72-42e3-911e-fb47750fe1a2	2750
0169ca8e-b0d7-4a7c-b5be-40e29fee9bc5	2700
e6a81661-0d4f-49e7-9393-f77dfe9d4fcc	950
d475e3a5-47d4-46fd-b721-f6b3bf51ae16	900
53baaeeb-9ce1-4cbd-8ae0-380d72394ce0	2250
2767ef67-be0c-4747-bfe4-97b1ea642446	950
99fd9a30-0395-4c26-a462-14b62aa7b848	850
91ecae92-8854-420c-a6a5-1de42b7e326b	5600
c411f176-341c-4c3d-9996-90cccf20bd33	1050
21004bb0-e555-47e3-a7f6-db709e57dfd7	3350
9b8e9e66-7ed7-4669-84eb-a5bf60677329	700
e4e30d0f-94d2-4548-8daf-edb683545f2d	1650
7c9fd5be-7742-4989-a91f-3b69bae033d1	4100
3e26458b-8b78-4e3b-b285-66803d3d3c77	750
5ea1f353-b177-418f-be72-c65fe66a1ecd	1850
3b18f848-7ede-4224-93c2-281b17f2a0a1	4900
2affdf26-821e-4344-8768-1b36f73b785b	3600
098ba3ea-93c4-4115-ba61-0ee0056497a5	4050
c65e60fa-66ca-4d39-bdca-4526521402b1	2100
359d05d9-6271-4230-9ddf-200358e245ba	1850
27819519-b4c1-4612-ac97-aa1df1754744	1050
27819519-b4c1-4612-ac97-aa1df1754744	900
1558a4b4-6988-407c-863d-c7474f4d710a	1400
5284204f-47e1-4eb4-8767-2135df02b65d	1450
5284204f-47e1-4eb4-8767-2135df02b65d	2100
3bf1ddb1-2963-478f-b5f6-fe9fc1d39c44	2400
7d048780-e3c7-4209-9c26-113fa3d7553a	2150
eb422401-d5d1-4486-bf21-4f765e35f9fb	3350
eb422401-d5d1-4486-bf21-4f765e35f9fb	4600
2b5f8d39-09dc-4bee-ac1f-329f83116e02	2650
a9710f13-de23-4078-824c-c61f86859b21	3550
